experiment,process_create,process_term,reg_create_key,reg_write,file_create,image_load,reg_delete_key,net_connect,reg_delete_value,year,label,test
E39873,0.0,1.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,2024.0,benign,False
E39874,3.0,4.0,1.0,1.0,15.0,85.0,0.0,1.0,1.0,2021.0,malicious,False
E39875,0.0,0.0,0.0,0.0,22.0,44.0,0.0,0.0,0.0,2017.0,malicious,True
E39876,3.0,3.0,2.0,4.0,39.0,96.0,0.0,2.0,0.0,2017.0,malicious,False
E39877,1.0,0.0,0.0,1.0,1345.0,130.0,0.0,0.0,0.0,2023.0,benign,False
E39878,7.0,8.0,18.0,19.0,62.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E39879,0.0,0.0,8.0,8.0,430.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E39880,1.0,2.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,2023.0,benign,False
E39881,0.0,0.0,4.0,8.0,47.0,91.0,0.0,6.0,0.0,2022.0,malicious,False
E39882,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E39883,1.0,2.0,0.0,0.0,40.0,112.0,0.0,3.0,0.0,2024.0,benign,True
E39884,3.0,3.0,23.0,11.0,44.0,96.0,0.0,2.0,0.0,2017.0,malicious,True
E39885,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39886,0.0,0.0,10.0,10.0,448.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E39887,242.0,224.0,0.0,0.0,1148.0,4617.0,0.0,0.0,0.0,2017.0,malicious,True
E39888,13.0,11.0,5.0,8.0,96.0,462.0,0.0,1.0,0.0,2017.0,malicious,False
E39889,4.0,2.0,9.0,9.0,279.0,276.0,1.0,8.0,2.0,2024.0,benign,True
E39890,0.0,0.0,3.0,3263.0,45.0,48.0,0.0,0.0,1.0,2017.0,malicious,False
E39891,4.0,5.0,121.0,25.0,128.0,229.0,2.0,4.0,0.0,2017.0,malicious,True
E39892,27.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E39893,9.0,10.0,4.0,8.0,54.0,193.0,0.0,3.0,0.0,2023.0,malicious,False
E39894,51.0,46.0,10.0,14.0,553.0,1006.0,0.0,12.0,0.0,2017.0,malicious,True
E39895,0.0,1.0,6.0,0.0,44.0,85.0,0.0,0.0,2.0,2017.0,malicious,True
E39896,0.0,1.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,2017.0,malicious,True
E39897,0.0,1.0,0.0,0.0,12.0,39.0,0.0,0.0,0.0,2021.0,malicious,False
E39898,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39899,1.0,2.0,0.0,0.0,14.0,62.0,0.0,0.0,0.0,2017.0,malicious,False
E39900,2.0,1.0,8.0,9.0,955.0,174.0,0.0,0.0,0.0,2024.0,benign,False
E39901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E39902,2.0,2.0,5.0,6.0,81.0,90.0,0.0,0.0,0.0,2020.0,malicious,False
E39903,0.0,0.0,2.0,0.0,828.0,46.0,0.0,24.0,0.0,2017.0,malicious,True
E39904,1.0,1.0,0.0,0.0,1.0,43.0,0.0,0.0,0.0,2022.0,benign,False
E39905,0.0,1.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,2024.0,benign,True
E39906,0.0,1.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,2022.0,benign,False
E39907,2.0,3.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,2024.0,benign,False
E39908,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,2021.0,benign,False
E39909,1.0,0.0,0.0,1.0,1367.0,130.0,0.0,0.0,0.0,2021.0,benign,False
E39910,0.0,0.0,8.0,8.0,431.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E39911,262.0,228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E39912,1.0,1.0,3.0,7.0,25.0,92.0,0.0,15.0,0.0,2017.0,malicious,True
E39913,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E39914,37.0,24.0,9.0,13.0,22.0,99.0,0.0,0.0,0.0,2017.0,malicious,True
E39915,238.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E39916,0.0,0.0,1.0,1.0,496.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E39917,5.0,5.0,0.0,0.0,1065.0,147.0,0.0,2.0,0.0,2017.0,malicious,False
E39918,1.0,2.0,0.0,0.0,4.0,31.0,0.0,0.0,0.0,2024.0,benign,False
E39919,0.0,0.0,0.0,0.0,34.0,63.0,0.0,0.0,0.0,2024.0,benign,True
E39920,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39921,1.0,2.0,111.0,0.0,58.0,109.0,0.0,3.0,0.0,2017.0,malicious,True
E39922,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E39923,1.0,2.0,0.0,0.0,5.0,41.0,0.0,0.0,0.0,2021.0,benign,False
E39924,1.0,2.0,0.0,0.0,1.0,49.0,0.0,0.0,0.0,2023.0,benign,False
E39925,1.0,1.0,0.0,0.0,61.0,122.0,0.0,0.0,0.0,2017.0,malicious,True
E39926,1.0,2.0,0.0,0.0,4.0,39.0,0.0,0.0,0.0,2022.0,malicious,False
E39927,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E39928,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39929,1.0,2.0,111.0,0.0,53.0,102.0,0.0,3.0,0.0,2017.0,malicious,False
E39930,1.0,2.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,2024.0,benign,True
E39931,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39932,1.0,2.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,2024.0,benign,False
E39933,2.0,0.0,0.0,0.0,21.0,95.0,0.0,0.0,0.0,2015.0,malicious,False
E39934,0.0,1.0,0.0,0.0,4.0,32.0,0.0,0.0,0.0,2024.0,benign,False
E39935,1.0,2.0,0.0,0.0,15.0,59.0,0.0,0.0,0.0,2022.0,benign,False
E39936,12.0,13.0,0.0,0.0,79.0,309.0,0.0,0.0,0.0,2024.0,malicious,True
E39937,3.0,4.0,2.0,1.0,545.0,196.0,0.0,5.0,0.0,2017.0,malicious,False
E39938,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39939,0.0,1.0,4.0,7.0,45.0,78.0,1.0,0.0,2.0,2017.0,malicious,True
E39940,0.0,1.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2024.0,benign,True
E39941,0.0,1.0,0.0,0.0,28.0,58.0,0.0,5.0,0.0,2017.0,malicious,True
E39942,2.0,3.0,114.0,1.0,71.0,138.0,1.0,3.0,0.0,2017.0,malicious,False
E39943,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,True
E39944,1.0,2.0,111.0,0.0,4329.0,108.0,0.0,3.0,0.0,2017.0,malicious,False
E39945,7.0,8.0,1.0,3.0,61.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E39946,2.0,0.0,1.0,5.0,125.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E39947,473.0,428.0,4.0,6.0,2256.0,9006.0,0.0,0.0,0.0,2017.0,malicious,True
E39948,1.0,2.0,0.0,0.0,31.0,65.0,0.0,0.0,0.0,2024.0,benign,True
E39949,163.0,68.0,57.0,57.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E39950,1.0,1.0,0.0,0.0,15.0,72.0,0.0,1.0,0.0,2021.0,malicious,False
E39951,1.0,0.0,122.0,7.0,313.0,127.0,0.0,2.0,3.0,2024.0,benign,True
E39952,0.0,0.0,4.0,1.0,814.0,46.0,0.0,26.0,0.0,2017.0,malicious,True
E39953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E39954,0.0,0.0,0.0,0.0,16.0,44.0,0.0,0.0,0.0,2023.0,benign,False
E39955,1.0,2.0,0.0,0.0,2.0,36.0,0.0,0.0,0.0,2020.0,benign,False
E39956,704.0,626.0,109.0,153.0,5120.0,17683.0,0.0,3.0,0.0,2017.0,malicious,True
E39957,7.0,1.0,0.0,0.0,69.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E39958,0.0,1.0,0.0,0.0,13.0,44.0,0.0,0.0,0.0,2017.0,benign,False
E39959,0.0,0.0,3.0,7.0,15.0,57.0,0.0,2.0,0.0,2020.0,malicious,False
E39960,0.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E39961,2.0,2.0,26.0,15.0,569.0,87.0,0.0,0.0,0.0,2017.0,malicious,False
E39962,191.0,151.0,55.0,55.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E39963,0.0,0.0,0.0,0.0,71.0,41.0,0.0,0.0,0.0,2021.0,malicious,False
E39964,1.0,2.0,0.0,0.0,12.0,56.0,0.0,0.0,0.0,2021.0,benign,False
E39965,1.0,2.0,118.0,25.0,53.0,102.0,2.0,3.0,0.0,2021.0,malicious,False
E39966,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39967,1.0,1.0,1.0,4.0,46.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E39968,0.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,2021.0,benign,False
E39969,0.0,1.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,2024.0,benign,True
E39970,0.0,0.0,0.0,0.0,19.0,25.0,0.0,0.0,0.0,2022.0,malicious,False
E39971,1.0,2.0,118.0,25.0,71.0,118.0,2.0,3.0,0.0,2023.0,benign,False
E39972,0.0,0.0,8.0,8.0,455.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E39973,0.0,1.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,2023.0,benign,False
E39974,0.0,0.0,0.0,0.0,216.0,61.0,0.0,0.0,0.0,2024.0,benign,True
E39975,0.0,0.0,0.0,0.0,17.0,40.0,0.0,0.0,0.0,2023.0,benign,False
E39976,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E39977,1.0,2.0,0.0,0.0,9.0,36.0,0.0,0.0,0.0,2020.0,malicious,False
E39978,0.0,0.0,7.0,13.0,13.0,33.0,0.0,0.0,0.0,2022.0,malicious,False
E39979,1.0,2.0,0.0,0.0,10.0,36.0,0.0,0.0,0.0,2017.0,malicious,False
E39980,1.0,0.0,0.0,0.0,12.0,56.0,0.0,0.0,0.0,2022.0,benign,False
E39981,1.0,2.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,2024.0,benign,False
E39982,205.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E39983,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39984,0.0,0.0,8.0,8.0,441.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E39985,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39986,0.0,1.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,2023.0,benign,False
E39987,1.0,2.0,111.0,0.0,54.0,104.0,0.0,3.0,0.0,2017.0,malicious,True
E39988,27.0,22.0,10.0,14.0,532.0,575.0,0.0,16.0,0.0,2017.0,malicious,True
E39989,1.0,2.0,6.0,3.0,4.0,46.0,0.0,0.0,0.0,2024.0,benign,False
E39990,1.0,0.0,10.0,0.0,63.0,106.0,0.0,0.0,0.0,2021.0,benign,False
E39991,0.0,1.0,4.0,8.0,29.0,58.0,0.0,5.0,0.0,2017.0,malicious,False
E39992,1.0,2.0,118.0,25.0,65.0,110.0,2.0,3.0,0.0,2017.0,malicious,False
E39993,0.0,0.0,113.0,4.0,18.0,68.0,0.0,5124.0,0.0,2024.0,malicious,True
E39994,0.0,0.0,21.0,14.0,29.0,39.0,0.0,0.0,0.0,2021.0,malicious,False
E39995,1.0,1.0,1.0,4.0,44.0,97.0,0.0,1.0,0.0,2024.0,malicious,True
E39996,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39997,0.0,1.0,0.0,0.0,4.0,35.0,0.0,0.0,0.0,2024.0,benign,True
E39998,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E39999,2.0,3.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,2024.0,benign,False
E40000,1.0,2.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,2024.0,benign,True
E40001,5.0,5.0,7.0,4.0,91.0,207.0,0.0,116.0,0.0,2017.0,malicious,True
E40002,1.0,2.0,0.0,0.0,1.0,52.0,0.0,0.0,0.0,2023.0,benign,False
E40003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E40004,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E40005,4.0,3.0,19.0,26.0,24.0,200.0,0.0,1.0,2.0,2017.0,malicious,False
E40006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E40007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E40008,0.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,2023.0,benign,False
E40009,179.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E40010,0.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,2024.0,benign,True
E40011,0.0,1.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,2023.0,benign,False
E40012,0.0,0.0,2.0,1.0,19.0,39.0,0.0,0.0,0.0,2017.0,malicious,True
E40013,0.0,0.0,0.0,0.0,12.0,33.0,0.0,0.0,0.0,2023.0,benign,False
E40014,206.0,185.0,0.0,0.0,987.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E40015,0.0,1.0,0.0,0.0,6.0,20.0,0.0,0.0,0.0,2023.0,benign,False
E40016,1.0,2.0,8.0,7.0,31.0,67.0,0.0,0.0,3.0,2023.0,benign,False
E40017,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E40018,1.0,0.0,0.0,0.0,3.0,40.0,0.0,0.0,0.0,2020.0,benign,False
E40019,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2024.0,malicious,True
E40020,47.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E40021,103.0,95.0,80.0,203.0,4736.0,3671.0,0.0,0.0,0.0,2017.0,malicious,False
E40022,1.0,2.0,0.0,0.0,4.0,61.0,0.0,0.0,0.0,2024.0,benign,True
E40023,0.0,1.0,0.0,0.0,14.0,44.0,0.0,0.0,0.0,2021.0,benign,False
E40024,1.0,2.0,111.0,0.0,5082.0,108.0,0.0,3.0,0.0,2017.0,malicious,True
E40025,1.0,2.0,0.0,0.0,6.0,57.0,0.0,0.0,0.0,2024.0,benign,True
E40026,1.0,1.0,2.0,4.0,26.0,55.0,0.0,2.0,0.0,2017.0,malicious,True
E40027,1.0,0.0,13.0,61.0,44.0,98.0,0.0,1.0,0.0,2017.0,malicious,True
E40028,2.0,3.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,2024.0,benign,True
E40029,0.0,0.0,0.0,0.0,7.0,27.0,0.0,0.0,0.0,2023.0,benign,False
E40030,5.0,5.0,114.0,8.0,177.0,263.0,0.0,13.0,0.0,2024.0,malicious,True
E40031,1.0,1.0,1.0,0.0,10.0,70.0,0.0,1.0,0.0,2020.0,malicious,False
E40032,9.0,6.0,0.0,0.0,65.0,220.0,0.0,10.0,0.0,2024.0,malicious,True
E40033,0.0,0.0,0.0,0.0,3.0,33.0,0.0,0.0,0.0,2023.0,benign,False
E40034,1.0,2.0,0.0,0.0,14.0,53.0,0.0,0.0,0.0,2020.0,benign,False
E40035,1.0,2.0,0.0,0.0,4.0,39.0,0.0,0.0,0.0,2021.0,malicious,False
E40036,1.0,2.0,111.0,0.0,11114.0,108.0,0.0,3.0,0.0,2017.0,malicious,True
E40037,0.0,1.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E40038,0.0,0.0,2.0,0.0,730.0,46.0,0.0,24.0,0.0,2017.0,malicious,True
E40039,121.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E40040,2335.0,791.0,6721.0,6542.0,12359.0,49305.0,8.0,0.0,936.0,2017.0,malicious,True
E40041,1.0,2.0,118.0,25.0,64.0,112.0,2.0,3.0,0.0,2020.0,malicious,False
E40042,11.0,9.0,200.0,14.0,418.0,663.0,0.0,5.0,3.0,2020.0,malicious,False
E40043,7.0,8.0,0.0,0.0,67.0,224.0,0.0,0.0,0.0,2017.0,malicious,False
E40044,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E40045,0.0,0.0,4.0,1.0,837.0,46.0,0.0,24.0,0.0,2017.0,malicious,True
E40046,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E40047,15.0,15.0,12.0,11.0,58.0,333.0,0.0,19.0,0.0,2017.0,malicious,False
E40048,106.0,102.0,84.0,84.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E40049,2.0,2.0,5.0,11.0,69.0,104.0,0.0,3.0,2.0,2017.0,malicious,True
E40050,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E40051,0.0,0.0,8.0,8.0,458.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E40052,1.0,1.0,0.0,0.0,69.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E40053,1.0,2.0,0.0,0.0,1.0,47.0,0.0,0.0,0.0,2024.0,benign,False
E40054,0.0,0.0,0.0,0.0,18.0,38.0,0.0,0.0,0.0,2023.0,benign,False
E40055,7.0,1.0,0.0,0.0,72.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E40056,71.0,63.0,23.0,27.0,559.0,1338.0,0.0,14.0,0.0,2017.0,malicious,False
E40057,1.0,2.0,1.0,4.0,24.0,88.0,0.0,0.0,0.0,2021.0,benign,False
E40058,1.0,2.0,0.0,0.0,17.0,75.0,0.0,0.0,0.0,2024.0,benign,True
E40059,54.0,47.0,22.0,26.0,548.0,1053.0,0.0,22.0,0.0,2017.0,malicious,True
E40060,0.0,0.0,0.0,0.0,18.0,38.0,0.0,0.0,0.0,2017.0,malicious,False
E40061,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E40062,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,2024.0,benign,True
E40063,0.0,1.0,1.0,2.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E40064,1.0,1.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,2024.0,benign,False
E40065,0.0,1.0,4.0,8.0,35.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E40066,1.0,2.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,2016.0,malicious,False
E40067,0.0,1.0,0.0,0.0,8.0,38.0,0.0,0.0,0.0,2017.0,malicious,False
E40068,7.0,8.0,24.0,32.0,60.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E40069,1.0,0.0,0.0,1.0,1363.0,130.0,0.0,0.0,0.0,2021.0,benign,False
E40070,0.0,1.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,2024.0,benign,False
E40071,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E40072,0.0,0.0,0.0,0.0,18.0,44.0,0.0,0.0,0.0,2023.0,benign,False
E40073,1.0,2.0,111.0,0.0,52.0,102.0,0.0,3.0,0.0,2017.0,malicious,True
E40074,4.0,5.0,16.0,0.0,112.0,217.0,0.0,0.0,0.0,2024.0,malicious,True
E40075,1.0,1.0,0.0,0.0,68.0,59.0,0.0,0.0,0.0,2017.0,malicious,False
E40076,0.0,1.0,0.0,0.0,4.0,30.0,0.0,0.0,0.0,2023.0,benign,False
E40077,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2023.0,benign,False
E40078,0.0,0.0,2.0,7.0,14.0,53.0,0.0,6.0,0.0,2020.0,malicious,False
E40079,1.0,2.0,0.0,0.0,5.0,39.0,0.0,0.0,0.0,2021.0,malicious,False
E40080,0.0,0.0,8.0,8.0,462.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E40081,1.0,2.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,2024.0,benign,False
E40082,0.0,0.0,8.0,8.0,440.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E40083,1.0,2.0,118.0,25.0,10671.0,108.0,2.0,3.0,0.0,2017.0,malicious,True
E40084,1.0,1.0,0.0,0.0,51.0,97.0,0.0,1.0,0.0,2024.0,malicious,True
E40085,0.0,0.0,0.0,0.0,13.0,24.0,0.0,0.0,0.0,2017.0,malicious,False
E40086,0.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,0.0,2020.0,malicious,False
E40087,0.0,0.0,4.0,7.0,23.0,52.0,0.0,97.0,0.0,2017.0,malicious,False
E40088,0.0,0.0,120.0,7.0,29.0,80.0,0.0,3.0,0.0,2017.0,malicious,True
E40089,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2023.0,benign,False
E40090,0.0,0.0,0.0,0.0,27.0,46.0,0.0,0.0,0.0,2024.0,benign,False
E40091,0.0,0.0,8.0,8.0,448.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E40092,0.0,1.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,2021.0,benign,False
E40093,0.0,1.0,0.0,0.0,32.0,45.0,0.0,0.0,0.0,2023.0,benign,False
E40094,0.0,0.0,8.0,8.0,437.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E40095,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,malicious,True
E40096,3.0,2.0,114.0,11.0,55.0,167.0,0.0,3.0,0.0,2017.0,malicious,False
E40097,0.0,0.0,10.0,10.0,458.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E40098,0.0,1.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,2015.0,benign,False
E40099,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2017.0,malicious,False
E40100,0.0,1.0,0.0,0.0,18.0,52.0,0.0,2.0,0.0,2020.0,malicious,False
E40101,1.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,0.0,2024.0,benign,False
E40102,0.0,1.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,2022.0,benign,False
E40103,7.0,3.0,0.0,0.0,63.0,224.0,0.0,0.0,0.0,2017.0,malicious,True
E40104,2.0,3.0,122.0,8.0,85.0,179.0,0.0,6.0,1.0,2017.0,malicious,True
E40105,1.0,0.0,0.0,0.0,3.0,36.0,0.0,0.0,0.0,2024.0,benign,True
E40106,1.0,2.0,118.0,25.0,60.0,107.0,2.0,3.0,0.0,2017.0,malicious,False
E40107,1.0,0.0,234.0,5.0,82.0,177.0,0.0,7456.0,0.0,2017.0,benign,False
E40108,0.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,2017.0,malicious,True
E40109,1.0,0.0,1.0,1.0,64.0,97.0,0.0,0.0,0.0,2024.0,benign,True
E40110,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E40111,0.0,0.0,0.0,0.0,60.0,57.0,0.0,0.0,0.0,2017.0,malicious,False
E40112,0.0,0.0,10.0,10.0,498.0,35.0,0.0,0.0,0.0,2017.0,malicious,False
E40113,0.0,1.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,2024.0,benign,False
E40114,0.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,2024.0,benign,False
E40115,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,2024.0,benign,False
E40116,0.0,0.0,0.0,0.0,0.0,43.0,0.0,14.0,0.0,2021.0,malicious,False
E40117,0.0,0.0,8.0,8.0,467.0,35.0,0.0,0.0,0.0,2017.0,malicious,True
E40118,1.0,2.0,110.0,0.0,63.0,112.0,0.0,3.0,0.0,2017.0,malicious,False
E40119,0.0,0.0,0.0,0.0,18.0,44.0,0.0,0.0,0.0,2023.0,benign,False
E40120,1.0,1.0,1.0,4.0,47.0,97.0,0.0,0.0,0.0,2024.0,malicious,True
E40121,0.0,0.0,2.0,0.0,12.0,40.0,0.0,0.0,0.0,2022.0,benign,False
E40122,1.0,0.0,0.0,1.0,1371.0,130.0,0.0,0.0,0.0,2023.0,benign,False
E40123,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2024.0,benign,False
E40124,2.0,3.0,0.0,0.0,4.0,55.0,0.0,0.0,0.0,2024.0,benign,False
E40125,1.0,0.0,0.0,0.0,223.0,115.0,0.0,0.0,0.0,2024.0,benign,False
E40126,1.0,1.0,114.0,11.0,43.0,123.0,0.0,9.0,0.0,2017.0,malicious,False
E40127,5.0,6.0,2.0,8.0,81.0,226.0,0.0,0.0,0.0,2017.0,malicious,True
E40128,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,2023.0,benign,False
E40129,1.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,2024.0,benign,True
E40130,1.0,2.0,0.0,0.0,2.0,48.0,0.0,0.0,0.0,2024.0,benign,True
E40131,2.0,0.0,1.0,4.0,78.0,108.0,0.0,0.0,0.0,2020.0,malicious,False
E40132,0.0,1.0,1.0,2.0,0.0,11.0,0.0,0.0,0.0,2023.0,benign,False
E40133,4.0,4.0,4.0,4.0,39.0,143.0,0.0,27.0,0.0,2017.0,malicious,True
E40134,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2023.0,benign,False
E40135,0.0,0.0,0.0,0.0,50.0,62.0,0.0,0.0,0.0,2017.0,benign,False
E40136,1.0,2.0,112.0,4.0,145.0,96.0,0.0,3.0,0.0,2024.0,benign,False
E40137,1.0,2.0,110.0,0.0,67.0,104.0,0.0,3.0,0.0,2017.0,malicious,True
E40138,0.0,1.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,2017.0,malicious,True
E40139,0.0,1.0,4.0,8.0,29.0,58.0,0.0,4.0,0.0,2017.0,malicious,False
E40140,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2024.0,benign,False
E40141,33.0,17.0,10.0,18.0,230.0,872.0,0.0,0.0,0.0,2017.0,malicious,True
E40142,1.0,1.0,0.0,1.0,69.0,59.0,0.0,0.0,0.0,2017.0,malicious,True
E40143,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2024.0,malicious,True
E40144,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2017.0,malicious,False
E40145,1.0,2.0,0.0,0.0,1.0,41.0,0.0,0.0,0.0,2023.0,benign,False
E40146,0.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,2023.0,benign,False
E40147,13.0,13.0,22.0,10.0,24.0,238.0,0.0,19.0,0.0,2017.0,malicious,False
